date,open,high,low,close
2025/1/8,256.65,257.31,255.43,256.08
2025/1/9,256.14,256.26,250.81,250.81
2025/1/10,250.98,252.32,249.76,250.14
2025/1/13,250.02,250.02,241.9,242.35
2025/1/14,242.55,245.5,242.55,245.5
2025/1/15,245.59,247.27,244.54,244.74
2025/1/16,245.74,249.73,245.74,249.57
2025/1/17,249.89,250.61,247.76,248.05
2025/1/20,248.04,251.55,248.04,251.55
2025/1/21,251.57,252.31,251.04,251.04
2025/1/22,251.35,253.01,251.17,252.95
2025/2/3,251.31,251.31,244.41,246.17
2025/2/4,246.38,247.68,244.83,246.04
2025/2/5,246.34,250.25,246.34,250.25
2025/2/6,250.62,252.72,250.62,252.48
2025/2/7,252.57,255.63,252.57,255.54
2025/2/10,255.39,255.39,253.12,253.57
2025/2/11,253.92,255.56,253.92,254.01
2025/2/12,254.29,255.99,253.06,253.12
2025/2/13,253.29,255.47,253.29,255.08
2025/2/14,255.32,256.44,254.77,254.81
2025/2/17,255.05,257.73,255.05,257.63
2025/2/18,257.81,260.75,257.81,260.75
2025/2/19,260.67,262.99,260.67,261.66
2025/2/20,261.8,263.21,261.35,261.64
2025/2/21,261.61,263.43,261.61,263.43
2025/2/24,263.19,264.03,261.83,264.03
2025/2/25,263.82,263.82,261.56,262.51
2025/2/26,262.52,263.28,261.6,262.22
2025/2/27,262.5,264.29,259.86,259.92
2025/3/3,259.37,259.37,255.89,256.01
2025/3/4,255.34,257.29,251.12,256.89
2025/3/5,257.1,260.42,257.1,259.99
2025/3/6,260.17,262.2,260.17,260.31
2025/3/7,260.1,260.19,257.06,257.23
2025/3/10,257.39,258.37,255.29,255.29
2025/3/11,254.04,254.04,246.99,251.52
2025/3/12,251.82,254.43,251.72,252.11
2025/3/13,252.6,255.04,249.3,249.3
2025/3/14,249.42,250.35,247.75,249.96
2025/3/17,250.48,252.59,250.48,250.78
2025/3/18,251.14,253.49,251.14,253.3
2025/3/19,253.35,253.69,250.6,250.62
2025/3/20,251.01,254.58,251.01,254.45
